"filename", "language", "JSON", "Markdown", "YAML", "JSON with Comments", "TypeScript", "TypeScript JSX", "XML", "JavaScript", "PostCSS", "MS SQL", "HTML", "Properties", "comment", "blank", "total"
"c:\Servers\Foundry\packages\ui\src\primitives\input-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 3, 15, 122
"c:\Servers\Foundry\packages\ui\src\primitives\input-otp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 8, 68
"c:\Servers\Foundry\packages\ui\src\primitives\input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Servers\Foundry\packages\ui\src\primitives\item.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 14, 102
"c:\Servers\Foundry\packages\ui\src\primitives\kbd.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Servers\Foundry\packages\ui\src\primitives\label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Servers\Foundry\packages\ui\src\primitives\menubar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 19, 200
"c:\Servers\Foundry\packages\ui\src\primitives\mode-toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Servers\Foundry\packages\ui\src\primitives\navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 11, 116
"c:\Servers\Foundry\packages\ui\src\primitives\pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 10, 69
"c:\Servers\Foundry\packages\ui\src\primitives\particles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 20, 156
"c:\Servers\Foundry\packages\ui\src\primitives\popover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Servers\Foundry\packages\ui\src\primitives\progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Servers\Foundry\packages\ui\src\primitives\radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Servers\Foundry\packages\ui\src\primitives\resizable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 6, 48
"c:\Servers\Foundry\packages\ui\src\primitives\scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Servers\Foundry\packages\ui\src\primitives\select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 13, 117
"c:\Servers\Foundry\packages\ui\src\primitives\separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Servers\Foundry\packages\ui\src\primitives\share-button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 1, 12, 159
"c:\Servers\Foundry\packages\ui\src\primitives\sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 13, 87
"c:\Servers\Foundry\packages\ui\src\primitives\sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 524, 0, 0, 0, 0, 0, 0, 12, 54, 590
"c:\Servers\Foundry\packages\ui\src\primitives\skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Servers\Foundry\packages\ui\src\primitives\slider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 5, 43
"c:\Servers\Foundry\packages\ui\src\primitives\sliding-number.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 39, 354
"c:\Servers\Foundry\packages\ui\src\primitives\sonner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Servers\Foundry\packages\ui\src\primitives\sparkles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 5, 425
"c:\Servers\Foundry\packages\ui\src\primitives\spinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Servers\Foundry\packages\ui\src\primitives\spotlight-two.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 8, 129
"c:\Servers\Foundry\packages\ui\src\primitives\spotlight.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Servers\Foundry\packages\ui\src\primitives\stat.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 2, 9, 55
"c:\Servers\Foundry\packages\ui\src\primitives\switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\Servers\Foundry\packages\ui\src\primitives\table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 11, 54
"c:\Servers\Foundry\packages\ui\src\primitives\tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 7, 39
"c:\Servers\Foundry\packages\ui\src\primitives\textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Servers\Foundry\packages\ui\src\primitives\toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 7, 71
"c:\Servers\Foundry\packages\ui\src\primitives\toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Servers\Foundry\packages\ui\src\primitives\tooltip-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 9, 22, 190
"c:\Servers\Foundry\packages\ui\src\primitives\tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Servers\Foundry\packages\ui\src\primitives\vortex.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 1, 40, 273
"c:\Servers\Foundry\packages\ui\src\styles\global\global.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 6, 23
"c:\Servers\Foundry\packages\ui\src\styles\global\shadcn.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 3, 15, 183
"c:\Servers\Foundry\packages\ui\src\styles\themes\catppuccin.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 228, 56, 628
"c:\Servers\Foundry\packages\ui\src\typography\block-quote.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\h1.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\h2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\h3.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\h4.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\index.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"c:\Servers\Foundry\packages\ui\src\typography\inline-code.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\large.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\lead.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 2, 22
"c:\Servers\Foundry\packages\ui\src\typography\muted.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\p.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\small.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Servers\Foundry\packages\ui\src\typography\table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 6, 62
"c:\Servers\Foundry\packages\ui\tsconfig.json", "JSON with Comments", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Servers\Foundry\pnpm-lock.yaml", "YAML", 0, 0, 16826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3831, 20657
"c:\Servers\Foundry\pnpm-workspace.yaml", "YAML", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 144
"c:\Servers\Foundry\project.inlang\settings.json", "JSON with Comments", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Servers\Foundry\services\backend\README.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Servers\Foundry\services\backend\TODO.md", "Markdown", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Servers\Foundry\services\backend\instrument.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 19, 4, 32
"c:\Servers\Foundry\services\backend\package.json", "JSON", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Servers\Foundry\services\backend\src\index.ts", "TypeScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Servers\Foundry\services\backend\src\lib\auth-db.ts", "TypeScript", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 13, 34, 179
"c:\Servers\Foundry\services\backend\src\lib\auth.ts", "TypeScript", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 11, 23, 220
"c:\Servers\Foundry\services\backend\src\lib\create-app.ts", "TypeScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 7, 7, 48
"c:\Servers\Foundry\services\backend\src\lib\errors.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 1, 8, 53
"c:\Servers\Foundry\services\backend\src\lib\mailer.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 9, 51
"c:\Servers\Foundry\services\backend\src\lib\services\api-keys.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"c:\Servers\Foundry\services\backend\src\routes\api-keys.ts", "TypeScript", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 12, 43, 197
"c:\Servers\Foundry\services\backend\src\routes\auth.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 18, 106
"c:\Servers\Foundry\services\backend\src\routes\main.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\Servers\Foundry\services\backend\src\schemas\index.ts", "TypeScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Servers\Foundry\services\backend\src\server.ts", "TypeScript", 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 35, 16, 155
"c:\Servers\Foundry\services\backend\tsconfig.json", "JSON with Comments", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Servers\Foundry\services\discord\package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Servers\Foundry\services\docker\auth\docker-compose.yml", "YAML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Servers\Foundry\services\docker\docker-compose.dev.yml", "YAML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Servers\Foundry\services\docker\docker-compose.obs.yml", "YAML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Servers\Foundry\services\docker\docker-compose.yml", "YAML", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 101
"c:\Servers\Foundry\services\docker\storage\keycloak\config\cache-ispn.xml", "XML", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 16, 3, 28
"c:\Servers\Foundry\services\docker\storage\keycloak\config\keycloak.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 15, 41
"c:\Servers\Foundry\services\docker\storage\keycloak\config\readme.md", "Markdown", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Servers\Foundry\services\docker\storage\otel\otel-config.yml", "YAML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Servers\Foundry\services\docker\storage\postgres\pg_hba.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 116, 6, 129
"c:\Servers\Foundry\services\docker\storage\postgres\pg_ident.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 3, 73
"c:\Servers\Foundry\services\docker\storage\postgres\postgresql.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 717, 149, 885
"c:\Servers\Foundry\services\docker\storage\prometheus\prometheus.yml", "YAML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Servers\Foundry\services\docker\storage\redis\redis.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 9, 60
"c:\Servers\Foundry\services\docs.md", "Markdown", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Servers\Foundry\todo.md", "Markdown", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 74
"c:\Servers\Foundry\turbo.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"Total", "-", 31321, 1880, 25154, 753, 8186, 63638, 253, 1160, 603, 390, 53, 58, 4798, 16799, 155046
